{0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_CurrentTemp', 2: 'score', 3: 'ReplicaExchange_MaxTempFrequency', 4: 'ReplicaExchange_MinTempFrequency', 'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_IMP_VERSIONS': "{'PMI_VERSION': '2.3.1', 'IMP_VERSION': '2.3.1'}", 'STAT2HEADER_ENVIRON': '{\'SGE_STDIN_PATH\': \'/dev/null\', \'SGE_JOB_SPOOL_DIR\': \'/var/spool/sge/qb3cell/ih33/active_jobs/8955504.1/1.ih33\', \'UPSTART_EVENTS\': \'runlevel\', \'ENVIRONMENT\': \'BATCH\', \'NHOSTS\': \'1\', \'OMPI_MCA_orte_num_nodes\': \'4\', \'OMPI_MCA_orte_app_num\': \'0\', \'previous\': \'N\', \'CONSOLETYPE\': \'vt\', \'SHELL\': \'/bin/bash\', \'LANGSH_SOURCED\': \'1\', \'PREVLEVEL\': \'N\', \'HISTSIZE\': \'1000\', \'UPSTART_INSTANCE\': \'\', \'runlevel\': \'3\', \'SGE_STDERR_PATH\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv5/scripts/nup84.isd.modeling500_batchsubmit.sh.e8955504\', \'JOB_ID\': \'8955504\', \'PYTHONPATH\': \'/salilab/diva1/home/imp/master/2.3.1/lib/fastmpi\', \'REQUEST\': \'petask\', \'SGE_CLUSTER_NAME\': \'qb3cluster\', \'SGE_TASK_STEPSIZE\': \'undefined\', \'OMPI_MCA_plm\': \'rsh\', \'HOSTNAME\': \'ih33\', \'OMPI_MCA_orte_ess_num_procs\': \'6\', \'SELINUX_LEVEL_REQUESTED\': \'\', \'SGE_O_HOST\': \'iq98\', \'RUNLEVEL\': \'3\', \'MAIL\': \'/var/spool/mail/saxen\', \'MPI_INCLUDE\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/include\', \'SSH_CONNECTION\': \'24.4.149.176 58609 169.230.126.5 22\', \'SGE_STDOUT_PATH\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv5/scripts/nup84.isd.modeling500_batchsubmit.sh.o8955504\', \'SGE_O_SHELL\': \'/bin/bash\', \'PE_HOSTFILE\': \'/var/spool/sge/qb3cell/iq98/active_jobs/8955504.1/pe_hostfile\', \'OMPI_MCA_orte_num_restarts\': \'0\', \'LESSOPEN\': \'||/usr/bin/lesspipe.sh %s\', \'CVS_RSH\': \'ssh\', \'USER\': \'saxen\', \'HOME\': \'/netapp/home/saxen\', \'SHLVL\': \'3\', \'JOB_NAME\': \'petask\', \'OMPI_MCA_orte_local_daemon_uri\': \'2106523648.3;tcp://172.19.15.33:47568\', \'PE\': \'ompi\', \'NQUEUES\': \'1\', \'JOB_SCRIPT\': \'QRSH\', \'MODULESHOME\': \'/usr/share/Modules\', \'SGE_ROOT\': \'/usr/local/sge\', \'OMPI_MCA_orte_ess_node_rank\': \'0\', \'OMPI_COMM_WORLD_NODE_RANK\': \'0\', \'UPSTART_JOB\': \'rc\', \'SGE_O_HOME\': \'/netapp/home/saxen\', \'OMPI_COMM_WORLD_LOCAL_SIZE\': \'1\', \'_\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/bin/orted\', \'MODULEPATH\': \'/diva1/home/modules/:/netapp/home/saxen/privatemodules/:/usr/share/Modules/modulefiles:/etc/modulefiles\', \'OMPI_MCA_orte_cpu_model\': \'Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz\', \'SGE_BINARY_PATH\': \'/usr/local/sge/bin/linux-x64\', \'LS_COLORS\': \'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=01;05;37;41:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arj=01;31:*.taz=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.zip=01;31:*.z=01;31:*.Z=01;31:*.dz=01;31:*.gz=01;31:*.lz=01;31:*.xz=01;31:*.bz2=01;31:*.tbz=01;31:*.tbz2=01;31:*.bz=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.rar=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.jpg=01;35:*.jpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.axv=01;35:*.anx=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=01;36:*.au=01;36:*.flac=01;36:*.mid=01;36:*.midi=01;36:*.mka=01;36:*.mp3=01;36:*.mpc=01;36:*.ogg=01;36:*.ra=01;36:*.wav=01;36:*.axa=01;36:*.oga=01;36:*.spx=01;36:*.xspf=01;36:\', \'OMPI_MCA_orte_hnp_uri\': \'2106523648.0;tcp://172.19.12.98:51582\', \'OMPI_COMM_WORLD_SIZE\': \'6\', \'_LMFILES_\': \'/etc/modulefiles/openmpi-1.6-nodlopen:/diva1/home/modules//sali-libraries-x86_64:/diva1/home/modules//imp-fast-mpi/2.3.1-x86_64\', \'TMP\': \'/tmp/8955504.1.long.q\', \'RESTARTED\': \'0\', \'SGE_O_MAIL\': \'/var/spool/mail/saxen\', \'QUEUE\': \'long.q\', \'SELINUX_USE_CURRENT_RANGE\': \'\', \'SGE_TASK_FIRST\': \'undefined\', \'MPI_BIN\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/bin\', \'QRSH_PORT\': \'iq98:43966\', \'LD_LIBRARY_PATH\': \'/salilab/diva1/home/imp/master/2.3.1/lib/fastmpi:/salilab/diva1/home/libs/x86_64:/netopt/mpi/openmpi-1.6.5-nodlopen/lib\', \'MPI_LIB\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/lib\', \'LANG\': \'en_US.UTF-8\', \'G_BROKEN_FILENAMES\': \'1\', \'SGE_CWD_PATH\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv5/scripts\', \'TMPDIR\': \'/tmp/8955504.1.long.q\', \'OMPI_MCA_orte_precondition_transports\': \'1851e346f73c2077-0918c397de21e5fc\', \'SGE_TASK_ID\': \'undefined\', \'MPI_SYSCONFIG\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/etc\', \'SELINUX_ROLE_REQUESTED\': \'\', \'OMPI_COMM_WORLD_LOCAL_RANK\': \'0\', \'BASH_FUNC_module()\': \'() {  eval `/usr/bin/modulecmd bash $*`\\n}\', \'OMPI_UNIVERSE_SIZE\': \'6\', \'OMPI_COMM_WORLD_RANK\': \'5\', \'SSH_TTY\': \'/dev/pts/41\', \'OMPI_MCA_mpi_yield_when_idle\': \'0\', \'SGE_CELL\': \'qb3cell\', \'OMPI_MCA_ess\': \'env\', \'OMPI_MCA_shmem_RUNTIME_QUERY_hint\': \'mmap\', \'NSLOTS\': \'1\', \'OMPI_MCA_orte_ess_vpid\': \'5\', \'REQNAME\': \'petask\', \'SSH_CLIENT\': \'24.4.149.176 58609 22\', \'LOGNAME\': \'saxen\', \'SGE_QMASTER_PORT\': \'6444\', \'PATH\': \'/tmp/8955504.1.long.q:/salilab/diva1/home/imp/master/2.3.1/bin/fastmpi:/netopt/mpi/openmpi-1.6.5-nodlopen/bin:/usr/local/sge/bin/linux-x64:/tmp/8955504.1.long.q:/usr/local/sge/bin/linux-x86:/usr/local/bin:/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/sbin:/netapp/home/saxen/bin:/netapp/home/saxen/bin\', \'OMPI_MCA_orte_ess_jobid\': \'2106523649\', \'SGE_O_WORKDIR\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv5/scripts\', \'TERM\': \'ansi\', \'SGE_O_PATH\': \'/salilab/diva1/home/imp/master/2.3.1/bin/fastmpi:/netopt/mpi/openmpi-1.6.5-nodlopen/bin:/usr/local/sge/bin/linux-x64:/tmp/8955504.1.long.q:/usr/local/sge/bin/linux-x86:/usr/local/bin:/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/sbin:/netapp/home/saxen/bin:/netapp/home/saxen/bin\', \'OPAL_OUTPUT_STDERR_FD\': \'21\', \'SGE_ACCOUNT\': \'sge\', \'SGE_EXECD_PORT\': \'6445\', \'ROSETTADIR\': \'/netapp/home/thompson/Rosetta/rosetta_2014.35\', \'OMPI_MCA_orte_cpu_type\': \'GenuineIntel\', \'QRSH_COMMAND\': \' orted\\xff-mca\\xffess\\xffenv\\xff-mca\\xfforte_ess_jobid\\xff2106523648\\xff-mca\\xfforte_ess_vpid\\xff3\\xff-mca\\xfforte_ess_num_procs\\xff4\\xff--hnp-uri\\xff"2106523648.0;tcp://172.19.12.98:51582"\\xff-mca\\xffplm\\xffrsh\', \'MPI_HOME\': \'/netopt/mpi/openmpi-1.6.5-nodlopen\', \'KRB5CCNAME\': \'FILE:/tmp/krb5cc_60484_VVpK9q\', \'SGE_O_LOGNAME\': \'saxen\', \'WISECONFIGDIR\': \'/usr/share/wise2/\', \'SGE_ARCH\': \'linux-x64\', \'SGE_TASK_LAST\': \'undefined\', \'LOADEDMODULES\': \'openmpi-1.6-nodlopen:sali-libraries-x86_64:imp-fast-mpi/2.3.1-x86_64\', \'SGE_RSH_COMMAND\': \'builtin\', \'HISTCONTROL\': \'ignoredups\', \'PWD\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv5/scripts\', \'ARC\': \'linux-x64\', \'MPI_MAN\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/share/man\'}'} 
{0: '0', 1: '1.0', 2: 316.70266001550789, 3: '0', 4: '0'} 
{0: '0.0', 1: '1.0', 2: 295.12171089379376, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 277.84168988711031, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 282.10267308383789, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 278.11616392747027, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 286.30419987971197, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 282.02148409253846, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 286.32241160980135, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 285.93416003098696, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 280.00209427879946, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 277.20892728997808, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.60915928794253, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 265.59606569443429, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.45888374452522, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 272.3117658476034, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 289.97468218884001, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 274.73288295581227, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.29836041089089, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 273.71830501065881, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 276.21835951293099, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 272.48147867853032, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 276.81967054043241, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 282.24473725496051, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 284.82054459761957, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 284.65249245020635, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 282.34817274848376, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.98258917384595, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.41528921867837, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.75956299731791, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 256.29210268211722, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 259.97318019016609, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 272.26174067325417, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 272.69670344845008, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.04025987186918, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.70083113165595, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 267.82071782407405, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.02078292879969, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.99365995082076, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 267.36867821376245, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 264.3643372471285, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 259.88709915235404, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 256.70568210078017, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 260.96946796094085, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 257.36840020145507, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 261.80212380489922, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 267.02535099780914, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 257.74769942151545, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 254.13446513438356, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 250.91402091933196, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 262.39604141710805, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 260.09279325515945, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 262.11374112069507, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 262.73912890305576, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 263.74775973076385, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 263.5052855530077, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.81801759792796, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 278.09518634180972, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.67802431489474, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 265.55459561501891, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 271.35959308652929, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 272.24269146869079, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 276.56089536340767, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.90038697250884, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 273.94565914223779, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 268.03135080748626, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 251.0071179568566, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 259.8718673804139, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.774882507754, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 278.00735689482968, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 265.4616992576108, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 274.72719042239243, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 265.26847987030283, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 270.46907425416072, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 279.91824341001279, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.08314388821429, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 262.54169563211258, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 264.06263537407528, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 272.39301657663839, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.68278242454022, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 261.80913780527214, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 269.50101832333746, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 273.63889875269524, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 273.48105185720487, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 275.71633990892644, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 273.39933266564515, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 273.84123348157902, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 263.14073149118144, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 264.56289419811685, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 260.02155305115588, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 261.27694875603413, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 257.61645228525947, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 253.14693898655668, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.69095804356226, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 259.66532871730402, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 263.29956264394764, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 248.06999567633014, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 263.62732172039915, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 258.01642705110231, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 257.03739133180864, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 242.60861676224701, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 252.42081428086337, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 258.9836376585659, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 249.50849180966122, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 245.91071633596138, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 256.00259657018796, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 260.83508902032543, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 264.51789239178277, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 266.49040150243843, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 261.51950703485153, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 263.03197994558383, 3: '0.0', 4: '1.0'} 
{0: '0.0', 1: '1.0', 2: 250.84085797731476, 3: '0.0', 4: '1.0'} 
