{0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_CurrentTemp', 2: 'score', 3: 'ReplicaExchange_MaxTempFrequency', 4: 'ReplicaExchange_MinTempFrequency', 'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_IMP_VERSIONS': "{'PMI_VERSION': '2.3.1', 'IMP_VERSION': '2.3.1'}", 'STAT2HEADER_ENVIRON': '{\'SGE_STDIN_PATH\': \'/dev/null\', \'SGE_JOB_SPOOL_DIR\': \'/var/spool/sge/qb3cell/iq38/active_jobs/8956009.1/1.iq38\', \'UPSTART_EVENTS\': \'runlevel\', \'ENVIRONMENT\': \'BATCH\', \'NHOSTS\': \'1\', \'OMPI_MCA_orte_num_nodes\': \'6\', \'OMPI_MCA_orte_app_num\': \'0\', \'previous\': \'N\', \'CONSOLETYPE\': \'vt\', \'SHELL\': \'/bin/bash\', \'LANGSH_SOURCED\': \'1\', \'PREVLEVEL\': \'N\', \'HISTSIZE\': \'1000\', \'UPSTART_INSTANCE\': \'\', \'runlevel\': \'3\', \'SGE_STDERR_PATH\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv3/scripts/nup84.isd.modeling500_batchsubmit.sh.e8956009\', \'JOB_ID\': \'8956009\', \'PYTHONPATH\': \'/salilab/diva1/home/imp/master/2.3.1/lib/fastmpi\', \'REQUEST\': \'petask\', \'SGE_CLUSTER_NAME\': \'qb3cluster\', \'SGE_TASK_STEPSIZE\': \'undefined\', \'OMPI_MCA_plm\': \'rsh\', \'HOSTNAME\': \'iq38\', \'OMPI_MCA_orte_ess_num_procs\': \'6\', \'SELINUX_LEVEL_REQUESTED\': \'\', \'SGE_O_HOST\': \'iq17\', \'RUNLEVEL\': \'3\', \'MAIL\': \'/var/spool/mail/saxen\', \'MPI_INCLUDE\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/include\', \'SSH_CONNECTION\': \'24.4.149.176 63619 169.230.126.5 22\', \'SGE_STDOUT_PATH\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv3/scripts/nup84.isd.modeling500_batchsubmit.sh.o8956009\', \'SGE_O_SHELL\': \'/bin/bash\', \'PE_HOSTFILE\': \'/var/spool/sge/qb3cell/iq17/active_jobs/8956009.1/pe_hostfile\', \'OMPI_MCA_orte_num_restarts\': \'0\', \'LESSOPEN\': \'||/usr/bin/lesspipe.sh %s\', \'CVS_RSH\': \'ssh\', \'USER\': \'saxen\', \'HOME\': \'/netapp/home/saxen\', \'SHLVL\': \'3\', \'JOB_NAME\': \'petask\', \'OMPI_MCA_orte_local_daemon_uri\': \'2343501824.3;tcp://172.19.12.38:47872\', \'PE\': \'ompi\', \'NQUEUES\': \'1\', \'JOB_SCRIPT\': \'QRSH\', \'MODULESHOME\': \'/usr/share/Modules\', \'SGE_ROOT\': \'/usr/local/sge\', \'OMPI_MCA_orte_ess_node_rank\': \'0\', \'OMPI_COMM_WORLD_NODE_RANK\': \'0\', \'UPSTART_JOB\': \'rc\', \'SGE_O_HOME\': \'/netapp/home/saxen\', \'OMPI_COMM_WORLD_LOCAL_SIZE\': \'1\', \'_\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/bin/orted\', \'MODULEPATH\': \'/diva1/home/modules/:/netapp/home/saxen/privatemodules/:/usr/share/Modules/modulefiles:/etc/modulefiles\', \'OMPI_MCA_orte_cpu_model\': \'Intel(R) Xeon(R) CPU           E5345  @ 2.33GHz\', \'SGE_BINARY_PATH\': \'/usr/local/sge/bin/linux-x64\', \'LS_COLORS\': \'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=01;05;37;41:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arj=01;31:*.taz=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.zip=01;31:*.z=01;31:*.Z=01;31:*.dz=01;31:*.gz=01;31:*.lz=01;31:*.xz=01;31:*.bz2=01;31:*.tbz=01;31:*.tbz2=01;31:*.bz=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.rar=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.jpg=01;35:*.jpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.axv=01;35:*.anx=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=01;36:*.au=01;36:*.flac=01;36:*.mid=01;36:*.midi=01;36:*.mka=01;36:*.mp3=01;36:*.mpc=01;36:*.ogg=01;36:*.ra=01;36:*.wav=01;36:*.axa=01;36:*.oga=01;36:*.spx=01;36:*.xspf=01;36:\', \'OMPI_MCA_orte_hnp_uri\': \'2343501824.0;tcp://172.19.12.17:54892\', \'OMPI_COMM_WORLD_SIZE\': \'6\', \'_LMFILES_\': \'/etc/modulefiles/openmpi-1.6-nodlopen:/diva1/home/modules//sali-libraries-x86_64:/diva1/home/modules//imp-fast-mpi/2.3.1-x86_64\', \'TMP\': \'/tmp/8956009.1.long.q\', \'RESTARTED\': \'0\', \'SGE_O_MAIL\': \'/var/spool/mail/saxen\', \'QUEUE\': \'long.q\', \'SELINUX_USE_CURRENT_RANGE\': \'\', \'SGE_TASK_FIRST\': \'undefined\', \'MPI_BIN\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/bin\', \'QRSH_PORT\': \'iq17:48212\', \'LD_LIBRARY_PATH\': \'/salilab/diva1/home/imp/master/2.3.1/lib/fastmpi:/salilab/diva1/home/libs/x86_64:/netopt/mpi/openmpi-1.6.5-nodlopen/lib\', \'MPI_LIB\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/lib\', \'LANG\': \'en_US.UTF-8\', \'G_BROKEN_FILENAMES\': \'1\', \'SGE_CWD_PATH\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv3/scripts\', \'TMPDIR\': \'/tmp/8956009.1.long.q\', \'OMPI_MCA_orte_precondition_transports\': \'7cce32e5e2959559-c0a3c71990a60699\', \'SGE_TASK_ID\': \'undefined\', \'MPI_SYSCONFIG\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/etc\', \'SELINUX_ROLE_REQUESTED\': \'\', \'OMPI_COMM_WORLD_LOCAL_RANK\': \'0\', \'BASH_FUNC_module()\': \'() {  eval `/usr/bin/modulecmd bash $*`\\n}\', \'OMPI_UNIVERSE_SIZE\': \'6\', \'OMPI_COMM_WORLD_RANK\': \'3\', \'SSH_TTY\': \'/dev/pts/46\', \'OMPI_MCA_mpi_yield_when_idle\': \'0\', \'SGE_CELL\': \'qb3cell\', \'OMPI_MCA_ess\': \'env\', \'OMPI_MCA_shmem_RUNTIME_QUERY_hint\': \'mmap\', \'NSLOTS\': \'1\', \'OMPI_MCA_orte_ess_vpid\': \'3\', \'REQNAME\': \'petask\', \'SSH_CLIENT\': \'24.4.149.176 63619 22\', \'LOGNAME\': \'saxen\', \'SGE_QMASTER_PORT\': \'6444\', \'PATH\': \'/tmp/8956009.1.long.q:/salilab/diva1/home/imp/master/2.3.1/bin/fastmpi:/netopt/mpi/openmpi-1.6.5-nodlopen/bin:/usr/local/sge/bin/linux-x64:/tmp/8956009.1.long.q:/usr/local/sge/bin/linux-x86:/usr/local/bin:/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/sbin:/netapp/home/saxen/bin:/netapp/home/saxen/bin\', \'OMPI_MCA_orte_ess_jobid\': \'2343501825\', \'SGE_O_WORKDIR\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv3/scripts\', \'TERM\': \'ansi\', \'SGE_O_PATH\': \'/salilab/diva1/home/imp/master/2.3.1/bin/fastmpi:/netopt/mpi/openmpi-1.6.5-nodlopen/bin:/usr/local/sge/bin/linux-x64:/tmp/8956009.1.long.q:/usr/local/sge/bin/linux-x86:/usr/local/bin:/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/sbin:/netapp/home/saxen/bin:/netapp/home/saxen/bin\', \'OPAL_OUTPUT_STDERR_FD\': \'21\', \'SGE_ACCOUNT\': \'sge\', \'SGE_EXECD_PORT\': \'6445\', \'ROSETTADIR\': \'/netapp/home/thompson/Rosetta/rosetta_2014.35\', \'OMPI_MCA_orte_cpu_type\': \'GenuineIntel\', \'QRSH_COMMAND\': \' orted\\xff-mca\\xffess\\xffenv\\xff-mca\\xfforte_ess_jobid\\xff2343501824\\xff-mca\\xfforte_ess_vpid\\xff3\\xff-mca\\xfforte_ess_num_procs\\xff6\\xff--hnp-uri\\xff"2343501824.0;tcp://172.19.12.17:54892"\\xff-mca\\xffplm\\xffrsh\', \'MPI_HOME\': \'/netopt/mpi/openmpi-1.6.5-nodlopen\', \'KRB5CCNAME\': \'FILE:/tmp/krb5cc_60484_xPljIi\', \'SGE_O_LOGNAME\': \'saxen\', \'WISECONFIGDIR\': \'/usr/share/wise2/\', \'SGE_ARCH\': \'linux-x64\', \'SGE_TASK_LAST\': \'undefined\', \'LOADEDMODULES\': \'openmpi-1.6-nodlopen:sali-libraries-x86_64:imp-fast-mpi/2.3.1-x86_64\', \'SGE_RSH_COMMAND\': \'builtin\', \'HISTCONTROL\': \'ignoredups\', \'PWD\': \'/netapp/home/saxen/bmi206_final_project/nup84_cv3/scripts\', \'ARC\': \'linux-x64\', \'MPI_MAN\': \'/netopt/mpi/openmpi-1.6.5-nodlopen/share/man\'}'} 
{0: '0', 1: '1.73286211491', 2: 2925545.9059595033, 3: '0', 4: '0'} 
{0: '1.0', 1: '1.44269990921', 2: 2629371.8477145191, 3: '0.0', 4: '0.0'} 
{0: '1.0', 1: '1.2011244297', 2: 2383954.709671549, 3: '0.0', 4: '0.0'} 
{0: '0.666666666667', 1: '1.2011244297', 2: 2169880.6763610458, 3: '0.0', 4: '0.0'} 
{0: '0.75', 1: '1.44269990921', 2: 1975607.9961961266, 3: '0.0', 4: '0.0'} 
{0: '0.8', 1: '1.73286211491', 2: 1751183.2616156456, 3: '0.0', 4: '0.0'} 
{0: '0.666666666667', 1: '1.73286211491', 2: 1584816.4864704749, 3: '0.0', 4: '0.0'} 
{0: '0.571428571429', 1: '1.73286211491', 2: 1337996.4306056844, 3: '0.0', 4: '0.0'} 
{0: '0.5', 1: '1.73286211491', 2: 1151721.2300638296, 3: '0.0', 4: '0.0'} 
{0: '0.444444444444', 1: '1.73286211491', 2: 976354.06986588147, 3: '0.0', 4: '0.0'} 
{0: '0.4', 1: '1.73286211491', 2: 806974.14814318239, 3: '0.0', 4: '0.0'} 
{0: '0.363636363636', 1: '1.73286211491', 2: 668824.81869800854, 3: '0.0', 4: '0.0'} 
{0: '0.333333333333', 1: '1.73286211491', 2: 539965.96850995999, 3: '0.0', 4: '0.0'} 
{0: '0.307692307692', 1: '1.73286211491', 2: 469066.79853789019, 3: '0.0', 4: '0.0'} 
{0: '0.285714285714', 1: '1.73286211491', 2: 398174.53716360911, 3: '0.0', 4: '0.0'} 
{0: '0.266666666667', 1: '1.73286211491', 2: 330468.25659746677, 3: '0.0', 4: '0.0'} 
{0: '0.25', 1: '1.73286211491', 2: 268738.47799011617, 3: '0.0', 4: '0.0'} 
{0: '0.235294117647', 1: '1.73286211491', 2: 222219.72762716262, 3: '0.0', 4: '0.0'} 
{0: '0.222222222222', 1: '1.73286211491', 2: 172430.55846443458, 3: '0.0', 4: '0.0'} 
{0: '0.210526315789', 1: '1.73286211491', 2: 141640.2086839838, 3: '0.0', 4: '0.0'} 
{0: '0.2', 1: '1.73286211491', 2: 121910.09773359996, 3: '0.0', 4: '0.0'} 
{0: '0.190476190476', 1: '1.73286211491', 2: 106633.7842481929, 3: '0.0', 4: '0.0'} 
{0: '0.227272727273', 1: '2.08138298988', 2: 90569.971713077262, 3: '0.0', 4: '0.0'} 
{0: '0.217391304348', 1: '2.08138298988', 2: 73871.223868795787, 3: '0.0', 4: '0.0'} 
{0: '0.208333333333', 1: '2.08138298988', 2: 54051.165935002988, 3: '0.0', 4: '0.0'} 
{0: '0.2', 1: '2.08138298988', 2: 41160.245102824418, 3: '0.0', 4: '0.0'} 
{0: '0.192307692308', 1: '2.08138298988', 2: 24895.540245976103, 3: '0.0', 4: '0.0'} 
{0: '0.185185185185', 1: '2.08138298988', 2: 15963.028173764196, 3: '0.0', 4: '0.0'} 
{0: '0.178571428571', 1: '2.08138298988', 2: 8278.6475951358152, 3: '0.0', 4: '0.0'} 
{0: '0.172413793103', 1: '2.08138298988', 2: 3274.9051932593688, 3: '0.0', 4: '0.0'} 
{0: '0.166666666667', 1: '2.08138298988', 2: 2286.1671016734394, 3: '0.0', 4: '0.0'} 
{0: '0.161290322581', 1: '2.08138298988', 2: 770.41179231776164, 3: '0.0', 4: '0.0'} 
{0: '0.15625', 1: '2.08138298988', 2: 558.61479649269756, 3: '0.0', 4: '0.0'} 
{0: '0.151515151515', 1: '2.08138298988', 2: 567.98245942150368, 3: '0.0', 4: '0.0'} 
{0: '0.176470588235', 1: '1.73286211491', 2: 576.89171720434808, 3: '0.0', 4: '0.0'} 
{0: '0.171428571429', 1: '1.73286211491', 2: 558.00281462705811, 3: '0.0', 4: '0.0'} 
{0: '0.194444444444', 1: '2.08138298988', 2: 553.90259482147951, 3: '0.0', 4: '0.0'} 
{0: '0.189189189189', 1: '2.08138298988', 2: 539.81971572180259, 3: '0.0', 4: '0.0'} 
{0: '0.210526315789', 1: '1.73286211491', 2: 548.32226102803634, 3: '0.0', 4: '0.0'} 
{0: '0.205128205128', 1: '1.73286211491', 2: 529.73810333064614, 3: '0.0', 4: '0.0'} 
{0: '0.2', 1: '1.73286211491', 2: 516.02995901700854, 3: '0.0', 4: '0.0'} 
{0: '0.219512195122', 1: '1.44269990921', 2: 513.91379934807696, 3: '0.0', 4: '0.0'} 
{0: '0.214285714286', 1: '1.44269990921', 2: 506.24310965559999, 3: '0.0', 4: '0.0'} 
{0: '0.209302325581', 1: '1.44269990921', 2: 501.84268038159433, 3: '0.0', 4: '0.0'} 
{0: '0.204545454545', 1: '1.44269990921', 2: 515.22286895907314, 3: '0.0', 4: '0.0'} 
{0: '0.2', 1: '1.44269990921', 2: 512.9804912254674, 3: '0.0', 4: '0.0'} 
{0: '0.195652173913', 1: '1.44269990921', 2: 504.67816636658665, 3: '0.0', 4: '0.0'} 
{0: '0.191489361702', 1: '1.44269990921', 2: 504.05998866372983, 3: '0.0', 4: '0.0'} 
{0: '0.1875', 1: '1.44269990921', 2: 509.14659387859365, 3: '0.0', 4: '0.0'} 
{0: '0.183673469388', 1: '1.44269990921', 2: 498.48182197905044, 3: '0.0', 4: '0.0'} 
{0: '0.18', 1: '1.44269990921', 2: 512.79173979246525, 3: '0.0', 4: '0.0'} 
{0: '0.196078431373', 1: '1.73286211491', 2: 519.46722306320123, 3: '0.0', 4: '0.0'} 
{0: '0.192307692308', 1: '1.73286211491', 2: 522.25606301583377, 3: '0.0', 4: '0.0'} 
{0: '0.188679245283', 1: '1.73286211491', 2: 510.5151360015056, 3: '0.0', 4: '0.0'} 
{0: '0.185185185185', 1: '1.73286211491', 2: 509.11998525088984, 3: '0.0', 4: '0.0'} 
{0: '0.181818181818', 1: '1.73286211491', 2: 510.20929414452524, 3: '0.0', 4: '0.0'} 
{0: '0.196428571429', 1: '2.08138298988', 2: 518.70094717312156, 3: '0.0', 4: '0.0'} 
{0: '0.19298245614', 1: '2.08138298988', 2: 517.91709140412502, 3: '0.0', 4: '0.0'} 
{0: '0.206896551724', 1: '1.73286211491', 2: 506.14312261539141, 3: '0.0', 4: '0.0'} 
{0: '0.203389830508', 1: '1.73286211491', 2: 515.46553570416427, 3: '0.0', 4: '0.0'} 
{0: '0.216666666667', 1: '2.08138298988', 2: 511.66318195205611, 3: '0.0', 4: '0.0'} 
{0: '0.213114754098', 1: '2.08138298988', 2: 523.85377366543673, 3: '0.0', 4: '0.0'} 
{0: '0.225806451613', 1: '1.73286211491', 2: 501.68981356870364, 3: '0.0', 4: '0.0'} 
{0: '0.222222222222', 1: '1.73286211491', 2: 498.29959053255595, 3: '0.0', 4: '0.0'} 
{0: '0.21875', 1: '1.73286211491', 2: 503.49637392863809, 3: '0.0', 4: '0.0'} 
{0: '0.215384615385', 1: '1.73286211491', 2: 509.83490335384096, 3: '0.0', 4: '0.0'} 
{0: '0.212121212121', 1: '1.73286211491', 2: 496.77771995960143, 3: '0.0', 4: '0.0'} 
{0: '0.208955223881', 1: '1.73286211491', 2: 491.32363440018651, 3: '0.0', 4: '0.0'} 
{0: '0.205882352941', 1: '1.73286211491', 2: 495.51299547942796, 3: '0.0', 4: '0.0'} 
{0: '0.217391304348', 1: '1.44269990921', 2: 484.46885128763984, 3: '0.0', 4: '0.0'} 
{0: '0.214285714286', 1: '1.44269990921', 2: 487.20589508167143, 3: '0.0', 4: '0.0'} 
{0: '0.211267605634', 1: '1.44269990921', 2: 490.48619543549245, 3: '0.0', 4: '0.0'} 
{0: '0.208333333333', 1: '1.44269990921', 2: 485.91169528922671, 3: '0.0', 4: '0.0'} 
{0: '0.219178082192', 1: '1.73286211491', 2: 495.31356461249396, 3: '0.0', 4: '0.0'} 
{0: '0.22972972973', 1: '2.08138298988', 2: 499.10206449444996, 3: '0.0', 4: '0.0'} 
{0: '0.226666666667', 1: '2.08138298988', 2: 478.23111141290264, 3: '0.0', 4: '0.0'} 
{0: '0.236842105263', 1: '1.73286211491', 2: 489.09523384829129, 3: '0.0', 4: '0.0'} 
{0: '0.246753246753', 1: '1.44269990921', 2: 478.52840873644715, 3: '0.0', 4: '0.0'} 
{0: '0.24358974359', 1: '1.44269990921', 2: 488.16726720721863, 3: '0.0', 4: '0.0'} 
{0: '0.253164556962', 1: '1.73286211491', 2: 467.62105133567132, 3: '0.0', 4: '0.0'} 
{0: '0.25', 1: '1.73286211491', 2: 482.01857792634428, 3: '0.0', 4: '0.0'} 
{0: '0.259259259259', 1: '1.44269990921', 2: 462.99648833777843, 3: '0.0', 4: '0.0'} 
{0: '0.256097560976', 1: '1.44269990921', 2: 459.35831617894797, 3: '0.0', 4: '0.0'} 
{0: '0.253012048193', 1: '1.44269990921', 2: 478.49250856520524, 3: '0.0', 4: '0.0'} 
{0: '0.25', 1: '1.44269990921', 2: 467.57933491565387, 3: '0.0', 4: '0.0'} 
{0: '0.247058823529', 1: '1.44269990921', 2: 467.50485441726215, 3: '0.0', 4: '0.0'} 
{0: '0.244186046512', 1: '1.44269990921', 2: 466.17486856074277, 3: '0.0', 4: '0.0'} 
{0: '0.252873563218', 1: '1.73286211491', 2: 478.52260084055371, 3: '0.0', 4: '0.0'} 
{0: '0.261363636364', 1: '2.08138298988', 2: 482.80377606150154, 3: '0.0', 4: '0.0'} 
{0: '0.258426966292', 1: '2.08138298988', 2: 484.95418309294183, 3: '0.0', 4: '0.0'} 
{0: '0.255555555556', 1: '2.08138298988', 2: 487.35910028955243, 3: '0.0', 4: '0.0'} 
{0: '0.252747252747', 1: '2.08138298988', 2: 486.97391491368177, 3: '0.0', 4: '0.0'} 
{0: '0.25', 1: '2.08138298988', 2: 481.00849144982107, 3: '0.0', 4: '0.0'} 
{0: '0.247311827957', 1: '2.08138298988', 2: 471.42210451299911, 3: '0.0', 4: '0.0'} 
{0: '0.244680851064', 1: '2.08138298988', 2: 489.59284208444262, 3: '0.0', 4: '0.0'} 
{0: '0.242105263158', 1: '2.08138298988', 2: 485.54308179063804, 3: '0.0', 4: '0.0'} 
{0: '0.239583333333', 1: '2.08138298988', 2: 478.64670582634949, 3: '0.0', 4: '0.0'} 
{0: '0.237113402062', 1: '2.08138298988', 2: 467.89285621457327, 3: '0.0', 4: '0.0'} 
{0: '0.234693877551', 1: '2.08138298988', 2: 462.43963468379889, 3: '0.0', 4: '0.0'} 
